customer_id,age,gender,category,purchase_amount,location,season,review_rating,shipping_type,discount_applied,previous_purchases,payment_method,cadence,purchases_per_year,forward_annual_value,satisfaction_flag,value_tier,segment
2942,38,Female,Clothing,86,Pennsylvania,Spring,3.7,Free Shipping,No,27,PayPal,Monthly,12,1032,Medium,Tier 2,2. Established
2943,54,Female,Clothing,63,Hawaii,Summer,2.6,Free Shipping,No,37,Bank Transfer,Weekly,52,3276,Low,Tier 1,1. Core Loyal
2944,29,Female,Clothing,44,Virginia,Spring,3.4,Standard,No,37,Credit Card,Monthly,12,528,Medium,Tier 3,2. Established
2945,50,Female,Footwear,95,New York,Summer,3.9,Free Shipping,No,4,Venmo,Quarterly,4,380,Medium,Tier 3,4. Low Engagement
2946,32,Female,Accessories,49,Delaware,Summer,4.8,Free Shipping,No,1,Credit Card,Quarterly,4,196,High,Tier 3,4. Low Engagement
2947,38,Female,Clothing,77,Hawaii,Spring,2.8,Free Shipping,No,29,Bank Transfer,Quarterly,4,308,Low,Tier 3,3. Developing
2948,52,Female,Accessories,63,Nebraska,Spring,4.4,Standard,No,50,Venmo,Annually,1,63,High,Tier 4,3. Developing
2949,61,Female,Clothing,83,Vermont,Winter,3.1,Standard,No,38,Debit Card,Bi-Weekly,26,2158,Medium,Tier 1,1. Core Loyal
2950,25,Female,Accessories,93,Iowa,Spring,3.8,Store Pickup,No,15,PayPal,Annually,1,93,Medium,Tier 4,4. Low Engagement
2951,22,Female,Clothing,91,Iowa,Winter,4.1,2-Day Shipping,No,44,Debit Card,Quarterly,4,364,High,Tier 3,3. Developing
2952,47,Female,Accessories,99,Arkansas,Fall,4.6,Free Shipping,No,14,Cash,Weekly,52,5148,High,Tier 1,3. Developing
2953,50,Female,Accessories,24,Alabama,Spring,4.9,Next Day Air,No,5,Debit Card,Monthly,12,288,High,Tier 3,3. Developing
2954,45,Female,Clothing,82,Maryland,Summer,4.8,Next Day Air,No,11,Credit Card,Annually,1,82,High,Tier 4,4. Low Engagement
2955,33,Female,Clothing,28,South Dakota,Winter,3.9,Express,No,15,Credit Card,Annually,1,28,Medium,Tier 4,4. Low Engagement
2956,42,Female,Footwear,67,Vermont,Winter,2.6,Free Shipping,No,46,Credit Card,Annually,1,67,Low,Tier 4,3. Developing
2957,52,Female,Clothing,88,Montana,Fall,3.7,Standard,No,30,Venmo,Monthly,12,1056,Medium,Tier 2,2. Established
2958,69,Female,Accessories,70,South Dakota,Fall,4.7,Standard,No,2,Cash,Annually,1,70,High,Tier 4,4. Low Engagement
2959,55,Female,Clothing,100,Ohio,Summer,4.5,Standard,No,28,PayPal,Monthly,12,1200,High,Tier 2,2. Established
2960,38,Female,Accessories,28,Texas,Summer,4.7,Free Shipping,No,9,PayPal,Quarterly,4,112,High,Tier 4,4. Low Engagement
2961,57,Female,Outerwear,48,Indiana,Spring,3.6,Standard,No,47,Credit Card,Weekly,52,2496,Medium,Tier 1,1. Core Loyal
2962,33,Female,Clothing,43,New Hampshire,Fall,2.8,Free Shipping,No,21,Debit Card,Bi-Weekly,26,1118,Low,Tier 2,3. Developing
2963,57,Female,Clothing,40,California,Fall,4.0,Express,No,42,Credit Card,Quarterly,4,160,High,Tier 4,3. Developing
2964,52,Female,Footwear,97,Maine,Spring,3.6,Free Shipping,No,28,Credit Card,Weekly,52,5044,Medium,Tier 1,1. Core Loyal
2965,44,Female,Outerwear,25,Ohio,Fall,3.8,2-Day Shipping,No,13,Venmo,Bi-Weekly,26,650,Medium,Tier 2,3. Developing
2966,48,Female,Accessories,45,Delaware,Summer,4.4,Standard,No,25,PayPal,Bi-Weekly,26,1170,High,Tier 2,2. Established
2967,52,Female,Footwear,49,Oklahoma,Fall,2.8,Store Pickup,No,38,Debit Card,Quarterly,4,196,Low,Tier 3,3. Developing
2968,34,Female,Footwear,36,Indiana,Summer,3.4,Free Shipping,No,40,Venmo,Annually,1,36,Medium,Tier 4,3. Developing
2969,26,Female,Clothing,48,South Carolina,Fall,4.9,Express,No,25,Cash,Quarterly,4,192,High,Tier 3,3. Developing
2970,36,Female,Accessories,62,Vermont,Fall,4.3,Next Day Air,No,20,Cash,Quarterly,4,248,High,Tier 3,4. Low Engagement
2971,24,Female,Accessories,74,Kansas,Winter,3.4,Free Shipping,No,44,Credit Card,Bi-Weekly,26,1924,Medium,Tier 1,1. Core Loyal
2972,30,Female,Accessories,100,Utah,Fall,3.9,Next Day Air,No,9,PayPal,Quarterly,4,400,Medium,Tier 3,4. Low Engagement
2973,31,Female,Outerwear,39,New York,Fall,4.2,Free Shipping,No,11,Venmo,Quarterly,4,156,High,Tier 4,4. Low Engagement
2974,25,Female,Footwear,65,Indiana,Summer,2.7,Store Pickup,No,3,Bank Transfer,Bi-Weekly,26,1690,Low,Tier 1,3. Developing
2975,57,Female,Footwear,99,Tennessee,Summer,4.1,Store Pickup,No,34,Credit Card,Weekly,52,5148,High,Tier 1,1. Core Loyal
2976,61,Female,Accessories,68,Georgia,Winter,4.5,2-Day Shipping,No,48,Cash,Quarterly,4,272,High,Tier 3,3. Developing
2977,30,Female,Outerwear,97,Nebraska,Summer,2.8,Express,No,28,Cash,Bi-Weekly,26,2522,Low,Tier 1,1. Core Loyal
2978,38,Female,Clothing,47,Washington,Winter,3.4,Standard,No,20,Venmo,Annually,1,47,Medium,Tier 4,4. Low Engagement
2979,53,Female,Clothing,56,Idaho,Spring,3.9,Free Shipping,No,49,Bank Transfer,Bi-Weekly,26,1456,Medium,Tier 2,2. Established
2980,31,Female,Clothing,91,Louisiana,Fall,2.6,Next Day Air,No,14,PayPal,Weekly,52,4732,Low,Tier 1,3. Developing
2981,70,Female,Accessories,93,New Jersey,Fall,4.4,2-Day Shipping,No,9,Bank Transfer,Monthly,12,1116,High,Tier 2,3. Developing
2982,21,Female,Clothing,36,Delaware,Winter,4.9,Standard,No,37,Venmo,Annually,1,36,High,Tier 4,3. Developing
2983,33,Female,Clothing,45,Wisconsin,Summer,3.6,Store Pickup,No,4,Credit Card,Weekly,52,2340,Medium,Tier 1,3. Developing
2984,60,Female,Clothing,44,West Virginia,Winter,2.8,2-Day Shipping,No,1,Credit Card,Quarterly,4,176,Low,Tier 4,4. Low Engagement
2985,45,Female,Accessories,32,Texas,Spring,4.3,2-Day Shipping,No,36,Debit Card,Bi-Weekly,26,832,High,Tier 2,2. Established
2986,46,Female,Accessories,36,Hawaii,Summer,3.0,Express,No,21,Cash,Bi-Weekly,26,936,Medium,Tier 2,3. Developing
2987,62,Female,Accessories,85,Arizona,Summer,3.3,2-Day Shipping,No,16,Credit Card,Monthly,12,1020,Medium,Tier 2,3. Developing
2988,63,Female,Clothing,36,Louisiana,Winter,2.5,Store Pickup,No,42,Cash,Monthly,12,432,Low,Tier 3,2. Established
2989,69,Female,Clothing,55,Nevada,Spring,5.0,2-Day Shipping,No,31,Debit Card,Monthly,12,660,High,Tier 2,2. Established
2990,46,Female,Accessories,20,Rhode Island,Summer,4.3,2-Day Shipping,No,6,Credit Card,Weekly,52,1040,High,Tier 2,3. Developing
2991,69,Female,Clothing,91,Illinois,Fall,4.2,Free Shipping,No,24,Venmo,Monthly,12,1092,High,Tier 2,3. Developing
2992,66,Female,Clothing,71,Utah,Summer,3.9,Standard,No,7,PayPal,Bi-Weekly,26,1846,Medium,Tier 1,3. Developing
2993,41,Female,Clothing,64,North Dakota,Spring,3.9,Store Pickup,No,25,Venmo,Weekly,52,3328,Medium,Tier 1,1. Core Loyal
2994,32,Female,Outerwear,21,Kansas,Spring,4.2,Free Shipping,No,18,Cash,Bi-Weekly,26,546,High,Tier 3,3. Developing
2995,69,Female,Clothing,100,Nevada,Winter,3.5,Store Pickup,No,14,Bank Transfer,Quarterly,4,400,Medium,Tier 3,4. Low Engagement
2996,29,Female,Clothing,96,Virginia,Summer,2.5,Standard,No,42,Debit Card,Bi-Weekly,26,2496,Low,Tier 1,1. Core Loyal
2997,70,Female,Accessories,91,Utah,Spring,2.9,Express,No,6,Venmo,Quarterly,4,364,Low,Tier 3,4. Low Engagement
2998,41,Female,Clothing,40,Idaho,Spring,2.7,Next Day Air,No,14,Venmo,Quarterly,4,160,Low,Tier 4,4. Low Engagement
2999,31,Female,Clothing,53,Alaska,Summer,4.7,Express,No,30,Debit Card,Quarterly,4,212,High,Tier 3,3. Developing
3000,31,Female,Accessories,48,New Hampshire,Winter,3.8,Standard,No,10,Cash,Monthly,12,576,Medium,Tier 2,3. Developing
3001,57,Female,Footwear,70,Ohio,Winter,3.7,Express,No,7,PayPal,Weekly,52,3640,Medium,Tier 1,3. Developing
3002,29,Female,Outerwear,29,Montana,Summer,4.7,Express,No,28,Credit Card,Quarterly,4,116,High,Tier 4,3. Developing
3003,70,Female,Accessories,29,Louisiana,Fall,3.6,Next Day Air,No,19,Bank Transfer,Quarterly,4,116,Medium,Tier 4,4. Low Engagement
3004,51,Female,Clothing,53,Oregon,Fall,2.8,Express,No,13,Credit Card,Quarterly,4,212,Low,Tier 3,4. Low Engagement
3005,45,Female,Clothing,79,Arizona,Winter,3.7,Store Pickup,No,23,Venmo,Bi-Weekly,26,2054,Medium,Tier 1,3. Developing
3006,18,Female,Clothing,65,Alaska,Spring,3.5,Express,No,5,Venmo,Weekly,52,3380,Medium,Tier 1,3. Developing
3007,37,Female,Clothing,99,Utah,Summer,3.7,Store Pickup,No,17,Venmo,Bi-Weekly,26,2574,Medium,Tier 1,3. Developing
3008,23,Female,Accessories,60,New York,Winter,3.0,Next Day Air,No,31,Venmo,Weekly,52,3120,Medium,Tier 1,1. Core Loyal
3009,39,Female,Footwear,86,New Mexico,Winter,4.9,Free Shipping,No,19,PayPal,Weekly,52,4472,High,Tier 1,3. Developing
3010,62,Female,Accessories,73,Louisiana,Winter,4.6,Free Shipping,No,8,Venmo,Bi-Weekly,26,1898,High,Tier 1,3. Developing
3011,70,Female,Accessories,45,Ohio,Winter,3.3,Free Shipping,No,15,Credit Card,Annually,1,45,Medium,Tier 4,4. Low Engagement
3012,20,Female,Accessories,70,Nevada,Summer,3.0,Next Day Air,No,18,Credit Card,Quarterly,4,280,Medium,Tier 3,4. Low Engagement
3013,42,Female,Accessories,65,Idaho,Fall,3.5,Standard,No,16,PayPal,Annually,1,65,Medium,Tier 4,4. Low Engagement
3014,41,Female,Clothing,55,Arizona,Summer,4.2,Store Pickup,No,13,Cash,Monthly,12,660,High,Tier 2,3. Developing
3015,24,Female,Clothing,65,Utah,Spring,4.5,Express,No,38,PayPal,Quarterly,4,260,High,Tier 3,3. Developing
3016,37,Female,Accessories,21,Wyoming,Spring,2.8,Express,No,27,Bank Transfer,Bi-Weekly,26,546,Low,Tier 3,2. Established
3017,30,Female,Clothing,26,Indiana,Summer,4.9,Store Pickup,No,31,Bank Transfer,Quarterly,4,104,High,Tier 4,3. Developing
3018,58,Female,Accessories,71,Wisconsin,Summer,3.3,Next Day Air,No,24,Cash,Bi-Weekly,26,1846,Medium,Tier 1,3. Developing
3019,43,Female,Footwear,41,Texas,Summer,3.0,Free Shipping,No,21,Debit Card,Bi-Weekly,26,1066,Medium,Tier 2,3. Developing
3020,19,Female,Outerwear,44,Utah,Winter,3.9,2-Day Shipping,No,15,PayPal,Annually,1,44,Medium,Tier 4,4. Low Engagement
3021,23,Female,Clothing,81,Arkansas,Fall,2.8,Store Pickup,No,48,Venmo,Quarterly,4,324,Low,Tier 3,3. Developing
3022,65,Female,Accessories,77,Pennsylvania,Summer,4.5,2-Day Shipping,No,47,Cash,Quarterly,4,308,High,Tier 3,3. Developing
3023,58,Female,Footwear,26,Georgia,Fall,4.0,Free Shipping,No,23,PayPal,Weekly,52,1352,High,Tier 2,3. Developing
3024,50,Female,Accessories,31,Indiana,Summer,2.9,Express,No,4,PayPal,Quarterly,4,124,Low,Tier 4,4. Low Engagement
3025,67,Female,Clothing,82,Idaho,Spring,4.0,Free Shipping,No,47,Credit Card,Quarterly,4,328,High,Tier 3,3. Developing
3026,40,Female,Footwear,60,Montana,Summer,3.4,Store Pickup,No,7,PayPal,Monthly,12,720,Medium,Tier 2,3. Developing
3027,55,Female,Clothing,70,Tennessee,Fall,2.5,Free Shipping,No,6,Credit Card,Annually,1,70,Low,Tier 4,4. Low Engagement
3028,52,Female,Clothing,26,West Virginia,Winter,2.8,2-Day Shipping,No,47,Credit Card,Quarterly,4,104,Low,Tier 4,3. Developing
3029,62,Female,Clothing,100,California,Summer,3.0,Free Shipping,No,7,PayPal,Quarterly,4,400,Medium,Tier 3,4. Low Engagement
3030,64,Female,Clothing,82,Georgia,Summer,3.1,Free Shipping,No,1,Debit Card,Quarterly,4,328,Medium,Tier 3,4. Low Engagement
3031,43,Female,Footwear,24,Maryland,Spring,2.6,2-Day Shipping,No,23,Credit Card,Weekly,52,1248,Low,Tier 2,3. Developing
3032,61,Female,Clothing,74,Idaho,Summer,4.9,2-Day Shipping,No,30,Credit Card,Monthly,12,888,High,Tier 2,2. Established
3033,26,Female,Accessories,58,California,Summer,3.5,Next Day Air,No,24,Credit Card,Quarterly,4,232,Medium,Tier 3,4. Low Engagement
3034,22,Female,Clothing,56,Alabama,Spring,2.6,Store Pickup,No,9,PayPal,Weekly,52,2912,Low,Tier 1,3. Developing
3035,51,Female,Footwear,37,Utah,Spring,3.5,2-Day Shipping,No,25,Credit Card,Quarterly,4,148,Medium,Tier 4,3. Developing
3036,69,Female,Accessories,64,Kentucky,Spring,4.5,Free Shipping,No,18,Cash,Bi-Weekly,26,1664,High,Tier 1,3. Developing
3037,50,Female,Clothing,58,Vermont,Spring,4.3,Next Day Air,No,7,Venmo,Bi-Weekly,26,1508,High,Tier 2,3. Developing
3038,51,Female,Accessories,44,Iowa,Summer,4.8,Next Day Air,No,2,Cash,Annually,1,44,High,Tier 4,4. Low Engagement
3039,56,Female,Accessories,39,Georgia,Summer,4.2,Free Shipping,No,36,Debit Card,Annually,1,39,High,Tier 4,3. Developing
3040,59,Female,Clothing,48,Alabama,Spring,3.2,Next Day Air,No,31,PayPal,Bi-Weekly,26,1248,Medium,Tier 2,2. Established
3041,18,Female,Accessories,32,Nebraska,Fall,4.1,Express,No,10,Cash,Bi-Weekly,26,832,High,Tier 2,3. Developing
3042,48,Female,Accessories,79,Rhode Island,Winter,4.0,Express,No,27,PayPal,Monthly,12,948,High,Tier 2,2. Established
3043,53,Female,Outerwear,27,South Dakota,Winter,2.9,Next Day Air,No,14,PayPal,Quarterly,4,108,Low,Tier 4,4. Low Engagement
3044,45,Female,Accessories,98,Illinois,Fall,2.6,Store Pickup,No,17,Credit Card,Monthly,12,1176,Low,Tier 2,3. Developing
3045,21,Female,Footwear,67,North Carolina,Winter,2.7,Free Shipping,No,10,Bank Transfer,Quarterly,4,268,Low,Tier 3,4. Low Engagement
3046,42,Female,Clothing,37,Florida,Winter,4.6,2-Day Shipping,No,4,PayPal,Bi-Weekly,26,962,High,Tier 2,3. Developing
3047,60,Female,Footwear,49,Pennsylvania,Spring,3.2,Store Pickup,No,25,Cash,Quarterly,4,196,Medium,Tier 3,3. Developing
3048,21,Female,Footwear,74,Vermont,Fall,4.1,2-Day Shipping,No,3,PayPal,Bi-Weekly,26,1924,High,Tier 1,3. Developing
3049,69,Female,Accessories,93,Colorado,Summer,3.9,Standard,No,47,Venmo,Bi-Weekly,26,2418,Medium,Tier 1,1. Core Loyal
3050,40,Female,Accessories,60,Utah,Summer,3.0,Next Day Air,No,41,Bank Transfer,Bi-Weekly,26,1560,Medium,Tier 2,2. Established
3051,31,Female,Outerwear,76,Kentucky,Spring,3.6,Standard,No,28,Venmo,Quarterly,4,304,Medium,Tier 3,3. Developing
3052,44,Female,Accessories,64,Wyoming,Summer,4.6,Express,No,49,Debit Card,Quarterly,4,256,High,Tier 3,3. Developing
3053,48,Female,Footwear,38,Maine,Spring,4.5,Store Pickup,No,7,Bank Transfer,Bi-Weekly,26,988,High,Tier 2,3. Developing
3054,32,Female,Footwear,91,Maine,Winter,3.2,Next Day Air,No,22,Bank Transfer,Monthly,12,1092,Medium,Tier 2,3. Developing
3055,42,Female,Footwear,70,New Hampshire,Summer,4.9,2-Day Shipping,No,34,Venmo,Monthly,12,840,High,Tier 2,2. Established
3056,27,Female,Footwear,22,Kansas,Fall,5.0,Standard,No,5,Debit Card,Bi-Weekly,26,572,High,Tier 3,3. Developing
3057,69,Female,Accessories,59,New Jersey,Spring,3.8,Standard,No,15,Cash,Bi-Weekly,26,1534,Medium,Tier 2,3. Developing
3058,67,Female,Accessories,22,North Carolina,Spring,3.4,Next Day Air,No,26,Bank Transfer,Weekly,52,1144,Medium,Tier 2,2. Established
3059,41,Female,Accessories,74,West Virginia,Winter,3.8,Store Pickup,No,3,Bank Transfer,Bi-Weekly,26,1924,Medium,Tier 1,3. Developing
3060,46,Female,Clothing,71,Kentucky,Spring,3.2,Express,No,42,Credit Card,Quarterly,4,284,Medium,Tier 3,3. Developing
3061,47,Female,Outerwear,80,California,Summer,4.7,Store Pickup,No,1,Venmo,Monthly,12,960,High,Tier 2,3. Developing
3062,33,Female,Clothing,59,South Dakota,Fall,4.5,Express,No,20,PayPal,Quarterly,4,236,High,Tier 3,4. Low Engagement
3063,51,Female,Accessories,96,California,Fall,3.3,Standard,No,39,PayPal,Monthly,12,1152,Medium,Tier 2,2. Established
3064,26,Female,Accessories,43,Connecticut,Winter,3.9,Store Pickup,No,24,Credit Card,Bi-Weekly,26,1118,Medium,Tier 2,3. Developing
3065,22,Female,Accessories,76,Idaho,Winter,3.6,Express,No,49,Bank Transfer,Quarterly,4,304,Medium,Tier 3,3. Developing
3066,49,Female,Outerwear,59,North Dakota,Fall,2.8,Store Pickup,No,7,Venmo,Bi-Weekly,26,1534,Low,Tier 2,3. Developing
3067,58,Female,Clothing,48,Michigan,Summer,4.3,Free Shipping,No,13,Venmo,Quarterly,4,192,High,Tier 3,4. Low Engagement
3068,70,Female,Accessories,22,Missouri,Spring,3.5,Free Shipping,No,2,Cash,Weekly,52,1144,Medium,Tier 2,3. Developing
3069,32,Female,Footwear,40,California,Winter,4.2,Express,No,4,Debit Card,Weekly,52,2080,High,Tier 1,3. Developing
3070,62,Female,Clothing,73,Delaware,Spring,4.6,Express,No,17,Debit Card,Quarterly,4,292,High,Tier 3,4. Low Engagement
3071,52,Female,Footwear,26,Alabama,Fall,2.6,Free Shipping,No,43,PayPal,Bi-Weekly,26,676,Low,Tier 2,2. Established
3072,23,Female,Clothing,41,New Hampshire,Spring,3.4,Next Day Air,No,6,PayPal,Monthly,12,492,Medium,Tier 3,3. Developing
3073,26,Female,Accessories,98,New York,Spring,3.1,Standard,No,46,PayPal,Quarterly,4,392,Medium,Tier 3,3. Developing
3074,58,Female,Clothing,63,Oregon,Winter,3.6,Free Shipping,No,7,Debit Card,Bi-Weekly,26,1638,Medium,Tier 2,3. Developing
3075,26,Female,Footwear,55,Massachusetts,Winter,4.2,Next Day Air,No,34,Debit Card,Bi-Weekly,26,1430,High,Tier 2,2. Established
3076,54,Female,Clothing,90,Utah,Winter,3.6,Standard,No,21,PayPal,Quarterly,4,360,Medium,Tier 3,4. Low Engagement
3077,66,Female,Accessories,46,New Hampshire,Summer,3.6,Express,No,13,Venmo,Bi-Weekly,26,1196,Medium,Tier 2,3. Developing
3078,60,Female,Clothing,88,Illinois,Spring,3.0,Store Pickup,No,33,Debit Card,Bi-Weekly,26,2288,Medium,Tier 1,1. Core Loyal
3079,32,Female,Accessories,95,Alaska,Spring,2.5,2-Day Shipping,No,24,Bank Transfer,Bi-Weekly,26,2470,Low,Tier 1,3. Developing
3080,48,Female,Accessories,31,Wyoming,Fall,4.0,Store Pickup,No,4,Bank Transfer,Annually,1,31,High,Tier 4,4. Low Engagement
3081,69,Female,Clothing,42,Colorado,Spring,4.1,Next Day Air,No,5,Cash,Bi-Weekly,26,1092,High,Tier 2,3. Developing
3082,64,Female,Footwear,44,Vermont,Winter,4.9,Next Day Air,No,11,Credit Card,Weekly,52,2288,High,Tier 1,3. Developing
3083,56,Female,Clothing,99,Utah,Spring,4.0,Next Day Air,No,20,Bank Transfer,Annually,1,99,High,Tier 4,4. Low Engagement
3084,22,Female,Clothing,20,Illinois,Summer,3.5,Store Pickup,No,28,PayPal,Quarterly,4,80,Medium,Tier 4,3. Developing
3085,46,Female,Accessories,37,Idaho,Spring,3.2,Store Pickup,No,43,PayPal,Monthly,12,444,Medium,Tier 3,2. Established
3086,24,Female,Clothing,50,Nevada,Winter,2.8,Store Pickup,No,10,Venmo,Quarterly,4,200,Low,Tier 3,4. Low Engagement
3087,47,Female,Accessories,73,Utah,Summer,3.5,Next Day Air,No,26,Venmo,Quarterly,4,292,Medium,Tier 3,3. Developing
3088,62,Female,Clothing,84,North Carolina,Spring,3.1,Free Shipping,No,29,Bank Transfer,Monthly,12,1008,Medium,Tier 2,2. Established
3089,34,Female,Clothing,64,Arkansas,Spring,3.3,Store Pickup,No,35,Bank Transfer,Quarterly,4,256,Medium,Tier 3,3. Developing
3090,50,Female,Footwear,21,North Carolina,Fall,4.6,Free Shipping,No,23,Cash,Bi-Weekly,26,546,High,Tier 3,3. Developing
3091,29,Female,Clothing,36,Texas,Summer,4.9,Store Pickup,No,15,Bank Transfer,Quarterly,4,144,High,Tier 4,4. Low Engagement
3092,68,Female,Clothing,81,Nevada,Winter,3.4,2-Day Shipping,No,46,Credit Card,Annually,1,81,Medium,Tier 4,3. Developing
3093,52,Female,Accessories,54,Utah,Fall,3.5,Next Day Air,No,14,Bank Transfer,Bi-Weekly,26,1404,Medium,Tier 2,3. Developing
3094,29,Female,Clothing,63,Pennsylvania,Summer,4.8,Store Pickup,No,17,Cash,Quarterly,4,252,High,Tier 3,4. Low Engagement
3095,22,Female,Footwear,59,Georgia,Summer,2.7,Store Pickup,No,9,Cash,Weekly,52,3068,Low,Tier 1,3. Developing
3096,62,Female,Accessories,53,Minnesota,Fall,3.4,Standard,No,13,Venmo,Bi-Weekly,26,1378,Medium,Tier 2,3. Developing
3097,69,Female,Clothing,63,Kansas,Winter,3.5,Next Day Air,No,20,Bank Transfer,Monthly,12,756,Medium,Tier 2,3. Developing
3098,48,Female,Footwear,33,Delaware,Fall,3.7,Free Shipping,No,39,Bank Transfer,Quarterly,4,132,Medium,Tier 4,3. Developing
3099,66,Female,Clothing,64,New Mexico,Summer,3.3,Next Day Air,No,50,Bank Transfer,Quarterly,4,256,Medium,Tier 3,3. Developing
3100,42,Female,Clothing,98,Michigan,Fall,2.9,Free Shipping,No,21,Bank Transfer,Bi-Weekly,26,2548,Low,Tier 1,3. Developing
3101,50,Female,Accessories,85,Vermont,Winter,3.9,Express,No,3,Bank Transfer,Weekly,52,4420,Medium,Tier 1,3. Developing
3102,32,Female,Accessories,82,Idaho,Summer,2.7,Express,No,9,PayPal,Bi-Weekly,26,2132,Low,Tier 1,3. Developing
3103,51,Female,Outerwear,85,South Dakota,Summer,4.3,Standard,No,29,Cash,Bi-Weekly,26,2210,High,Tier 1,1. Core Loyal
3104,27,Female,Clothing,37,Illinois,Winter,3.0,2-Day Shipping,No,42,Bank Transfer,Weekly,52,1924,Medium,Tier 1,1. Core Loyal
3105,43,Female,Clothing,56,Georgia,Summer,5.0,2-Day Shipping,No,41,Debit Card,Bi-Weekly,26,1456,High,Tier 2,2. Established
3106,48,Female,Clothing,33,Oregon,Fall,2.7,Express,No,17,Debit Card,Monthly,12,396,Low,Tier 3,3. Developing
3107,62,Female,Footwear,57,Alabama,Winter,4.7,Next Day Air,No,20,PayPal,Annually,1,57,High,Tier 4,4. Low Engagement
3108,65,Female,Clothing,31,Hawaii,Winter,4.6,Standard,No,18,Credit Card,Bi-Weekly,26,806,High,Tier 2,3. Developing
3109,50,Female,Clothing,69,Oregon,Fall,3.2,2-Day Shipping,No,7,PayPal,Monthly,12,828,Medium,Tier 2,3. Developing
3110,60,Female,Outerwear,92,Illinois,Winter,4.3,Free Shipping,No,47,Bank Transfer,Bi-Weekly,26,2392,High,Tier 1,1. Core Loyal
3111,19,Female,Accessories,46,Texas,Fall,4.6,Next Day Air,No,2,Bank Transfer,Bi-Weekly,26,1196,High,Tier 2,3. Developing
3112,21,Female,Accessories,81,Kansas,Spring,4.9,Free Shipping,No,25,Debit Card,Quarterly,4,324,High,Tier 3,3. Developing
3113,19,Female,Clothing,97,Texas,Fall,3.8,Express,No,26,Venmo,Annually,1,97,Medium,Tier 4,3. Developing
3114,46,Female,Clothing,93,Nebraska,Summer,2.6,Express,No,2,Debit Card,Weekly,52,4836,Low,Tier 1,3. Developing
3115,21,Female,Accessories,56,Arkansas,Spring,4.7,Store Pickup,No,45,Venmo,Bi-Weekly,26,1456,High,Tier 2,2. Established
3116,26,Female,Accessories,53,South Dakota,Fall,4.1,Free Shipping,No,9,Bank Transfer,Bi-Weekly,26,1378,High,Tier 2,3. Developing
3117,50,Female,Outerwear,66,Montana,Spring,3.7,Store Pickup,No,1,Venmo,Weekly,52,3432,Medium,Tier 1,3. Developing
3118,43,Female,Clothing,50,Florida,Fall,3.0,Free Shipping,No,4,PayPal,Bi-Weekly,26,1300,Medium,Tier 2,3. Developing
3119,61,Female,Clothing,97,Virginia,Summer,4.7,Standard,No,31,Debit Card,Quarterly,4,388,High,Tier 3,3. Developing
3120,63,Female,Footwear,79,Louisiana,Winter,4.7,2-Day Shipping,No,21,Credit Card,Quarterly,4,316,High,Tier 3,4. Low Engagement
3121,46,Female,Clothing,76,Louisiana,Fall,4.0,Store Pickup,No,32,Debit Card,Bi-Weekly,26,1976,High,Tier 1,1. Core Loyal
3122,63,Female,Clothing,38,Louisiana,Fall,2.6,Standard,No,16,Venmo,Weekly,52,1976,Low,Tier 1,3. Developing
3123,23,Female,Clothing,45,Georgia,Fall,3.0,Express,No,34,Credit Card,Bi-Weekly,26,1170,Medium,Tier 2,2. Established
3124,57,Female,Accessories,77,Iowa,Fall,3.3,Next Day Air,No,40,Venmo,Bi-Weekly,26,2002,Medium,Tier 1,1. Core Loyal
3125,57,Female,Accessories,51,California,Summer,3.4,Standard,No,4,Cash,Quarterly,4,204,Medium,Tier 3,4. Low Engagement
3126,33,Female,Outerwear,26,Oregon,Spring,4.0,Standard,No,3,Cash,Quarterly,4,104,High,Tier 4,4. Low Engagement
3127,57,Female,Accessories,76,Maine,Winter,2.6,Store Pickup,No,28,Bank Transfer,Bi-Weekly,26,1976,Low,Tier 1,1. Core Loyal
3128,55,Female,Accessories,94,Louisiana,Winter,3.4,Free Shipping,No,43,Credit Card,Quarterly,4,376,Medium,Tier 3,3. Developing
3129,65,Female,Outerwear,32,Arkansas,Fall,4.4,Standard,No,20,Cash,Annually,1,32,High,Tier 4,4. Low Engagement
3130,60,Female,Footwear,20,Maryland,Summer,4.7,Express,No,40,Venmo,Quarterly,4,80,High,Tier 4,3. Developing
3131,52,Female,Clothing,20,Vermont,Summer,4.5,Store Pickup,No,34,Venmo,Quarterly,4,80,High,Tier 4,3. Developing
3132,34,Female,Outerwear,59,North Dakota,Fall,2.9,Store Pickup,No,11,Bank Transfer,Quarterly,4,236,Low,Tier 3,4. Low Engagement
3133,33,Female,Clothing,97,Michigan,Summer,4.2,Express,No,26,Cash,Quarterly,4,388,High,Tier 3,3. Developing
3134,58,Female,Clothing,68,Arkansas,Spring,4.1,Next Day Air,No,29,Cash,Bi-Weekly,26,1768,High,Tier 1,1. Core Loyal
3135,35,Female,Footwear,66,Kentucky,Spring,4.4,Store Pickup,No,47,Bank Transfer,Weekly,52,3432,High,Tier 1,1. Core Loyal
3136,68,Female,Footwear,85,Indiana,Spring,4.7,Free Shipping,No,48,Venmo,Bi-Weekly,26,2210,High,Tier 1,1. Core Loyal
3137,58,Female,Clothing,32,Minnesota,Fall,3.1,Next Day Air,No,29,Cash,Bi-Weekly,26,832,Medium,Tier 2,2. Established
